episode,episode_iri,chunk_id,chunk_type,start_seconds,end_seconds,topic_label,candidate_text,type_guess,confidence,context
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_52,topic_anchored,3352,3441,Health effects in mining towns,energy transition,Concept,0.85,'think tanks around the world that are promoting the energy transition'
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_52,topic_anchored,3352,3441,Health effects in mining towns,primary energy,Concept,0.7,"'this is not primary energy, this is, I think, secondary'"
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_52,topic_anchored,3352,3441,Health effects in mining towns,green energy,Concept,0.75,"'this is, like, green energy, any energy per capita'"
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_52,topic_anchored,3352,3441,Health effects in mining towns,The rich world,Concept,0.6,"'you've got The rich world, us, saying...' — used as a collective grouping rather than a named place"
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_54_filler,filler,3540,3583,,Nate Hagens,Person,0.98,Speaker label for the host of the episode
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_54_filler,filler,3540,3583,,China,Location,0.95,"""there's saber rattling with China and Taiwan"" — geopolitical actor / country"
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_54_filler,filler,3540,3583,,Taiwan,Location,0.95,"""saber rattling with China and Taiwan, et cetera"""
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_54_filler,filler,3540,3583,,Russia,Location,0.96,"""So Russia. Not by a GDP sense, but by a natural resource mineral energy sense is one of the richest countries in the world."""
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_54_filler,filler,3540,3583,,GDP,Concept,0.8,"""Not by a GDP sense... not by a dollar GDP"" — economic measure referenced"
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_54_filler,filler,3540,3583,,net zero,Concept,0.85,"""we have to maintain these international agreements to reach these net zero goals"""
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_54_filler,filler,3540,3583,,globalized supply chains,Concept,0.6,"""global commerce and globalized supply chains""; also ""complex Byzantine supply chains"" later in chunk"
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_54_filler,filler,3540,3583,,social justice,Concept,0.55,"""that's also a risk on top of water and social justice and other things"""
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_55,topic_anchored,3583,3653,Russia is one of the richest countries in natural resources,Ed Conway,Person,0.98,Speaker attribution 'Ed Conway [1:00:06]'; guest of the episode
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_55,topic_anchored,3583,3653,Russia is one of the richest countries in natural resources,Nate,Person,0.94,"'that's before, you know, Nate, we get to the question' — host Nate Hagens referred to by first name"
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_55,topic_anchored,3583,3653,Russia is one of the richest countries in natural resources,China,Location,0.97,'so you can't get stuff from China anymore'; 'it goes to the factory in China'
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_55,topic_anchored,3583,3653,Russia is one of the richest countries in natural resources,Birmingham,Location,0.97,'this factory and just outside Birmingham in the UK'
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_55,topic_anchored,3583,3653,Russia is one of the richest countries in natural resources,UK,Location,0.95,'just outside Birmingham in the UK'
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_55,topic_anchored,3583,3653,Russia is one of the richest countries in natural resources,the Midlands,Location,0.92,"'So in the Midlands, in our, what's left of our industrial belt'"
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_55,topic_anchored,3583,3653,Russia is one of the richest countries in natural resources,globalization,Concept,0.85,'the world that we inhabit today is a consequence of globalization'; 'the nature of modern globalization'
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_55,topic_anchored,3583,3653,Russia is one of the richest countries in natural resources,net zero,Concept,0.8,'even leaving aside net zero'
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_55,topic_anchored,3583,3653,Russia is one of the richest countries in natural resources,supply chains,Concept,0.7,'without supply chains that bestride the globe'
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_55,topic_anchored,3583,3653,Russia is one of the richest countries in natural resources,pinch points,Concept,0.6,'it has more pinch points than we understand right now'
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_55,topic_anchored,3583,3653,Russia is one of the richest countries in natural resources,Material World,Work_Publication,0.55,"'if there's one subtitle of the book that I, that isn't in there' — refers to his book, titled in episode metadata as 'Material World'; book not named explicitly in chunk"
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_57_filler,filler,3796,3804,,Nate Hagens,Person,0.98,Speaker label for the host of the episode.
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_57_filler,filler,3796,3804,,Fukushima,Location,0.93,"'when the Fukushima, earthquake happened' — referenced as location of earthquake and pigment source."
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_57_filler,filler,3796,3804,,Fukushima Daiichi,Location,0.85,"'a pigment, for the, paint that only came from Fukushima Daiichi' — rendered both as 'Fukushima' and 'Fukushima Daiichi' in same chunk; possible conflation of the nuclear plant name with the region, flagged as name variant."
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_57_filler,filler,3796,3804,,Ford,Organization,0.9,"'Ford truck, in, Detroit had to shut down, their manufacturing plant'."
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_57_filler,filler,3796,3804,,Detroit,Location,0.95,"'Ford truck, in, Detroit had to shut down'."
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_57_filler,filler,3796,3804,,comparative advantage,Concept,0.9,"'the economic, theory or, observation of comparative advantage, where you make guns or butter'."
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_57_filler,filler,3796,3804,,import substitution,Concept,0.85,"'we're at the apex of a 50 year plus period of import substitution' — possibly a misstatement of the intended economic concept, but named as-is."
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_57_filler,filler,3796,3804,,guns or butter,Concept,0.7,'where you make guns or butter' — classic economics illustration of production tradeoffs.
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_57_filler,filler,3796,3804,,salt,Material,0.9,'insights into how salt and sand and copper and oil'.
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_57_filler,filler,3796,3804,,sand,Material,0.9,'how salt and sand and copper and oil'.
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_57_filler,filler,3796,3804,,copper,Material,0.9,'how salt and sand and copper and oil'.
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_57_filler,filler,3796,3804,,oil,Material,0.88,'how salt and sand and copper and oil'.
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_57_filler,filler,3796,3804,,supply chains,Concept,0.6,'they're all creating these wildly complex supply chains'.
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_59,topic_anchored,3850,3897,Comparative Advantage,Ed Conway,Person,0.98,Speaker label for the guest; matches episode metadata.
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_59,topic_anchored,3850,3897,Comparative Advantage,Fukushima,Location,0.92,"""that's a great anecdote of yours about the, about Fukushima"" — referenced as site of an anecdote, likely the Japanese location/nuclear event."
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_59,topic_anchored,3850,3897,Comparative Advantage,Richard Baldwin,Person,0.94,"""There's a guy called Richard Baldwin, who's really good"" — economist working on globalization structure."
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_59,topic_anchored,3850,3897,Comparative Advantage,Switzerland,Location,0.93,"""American, but he works out of, Switzerland"" — where Richard Baldwin is based."
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_59,topic_anchored,3850,3897,Comparative Advantage,Birmingham,Location,0.9,"""that moment in the factory in Birmingham"" — location of a factory he visited."
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_59,topic_anchored,3850,3897,Comparative Advantage,globalization,Concept,0.75,"""nodal relationships of, globalization"" — named as the subject economists study."
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_59,topic_anchored,3850,3897,Comparative Advantage,chlorine,Material,0.85,"""in the place where they make chlorine"" — industrial material produced at the factory."
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_60,topic_anchored,3897,4031,Richard Baldwin,Nate Hagens,Person,0.98,Host speaker label in transcript
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_60,topic_anchored,3897,4031,Richard Baldwin,Ed Conway,Person,0.98,Guest speaker label in transcript
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_60,topic_anchored,3897,4031,Richard Baldwin,Biden administration,Organization,0.92,'the Biden administration is trying to do something about that' — US executive administration
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_60,topic_anchored,3897,4031,Richard Baldwin,Commerce Department,Organization,0.9,"'the Biden administration ... the commerce department' — US Department of Commerce, rendered lowercase in transcript"
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_60,topic_anchored,3897,4031,Richard Baldwin,CHIPS Act,Legislation,0.93,"'the chips act was interesting because it was like, okay, let's start to try and understand the supply chain'"
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_60,topic_anchored,3897,4031,Richard Baldwin,GDP,Concept,0.9,'the 1930s and 40s when GDP was invented' — gross domestic product as an economic measure
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_60,topic_anchored,3897,4031,Richard Baldwin,Kansas,Location,0.75,"'we're not in Kansas anymore' — idiomatic reference to Kansas, named but not a substantive topical entity"
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_60,topic_anchored,3897,4031,Richard Baldwin,UK,Location,0.9,'think back to the binoculars in the UK'
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_60,topic_anchored,3897,4031,Richard Baldwin,Cold War,Event,0.6,"'It may be we're in a cold war, maybe we're already in a hot war' — used generically/lowercase, may not denote the historical Cold War"
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_60,topic_anchored,3897,4031,Richard Baldwin,Richard Baldwin,Person_NAME_VARIANT_CONFLICT,0.2,"Curator-supplied chunk topic is 'Richard Baldwin', but this name does not appear anywhere in the transcript chunk text; flagged as metadata/text mismatch"
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_61,topic_anchored,4031,4110,Invention of GDP,Nate Hagens,Person,0.98,"Speaker/host of the episode, labelled in transcript"
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_61,topic_anchored,4031,4110,Invention of GDP,Ed Conway,Person,0.98,"Guest speaker discussing batteries, semiconductors and supply chains"
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_61,topic_anchored,4031,4110,Invention of GDP,China,Location,0.97,"'it's just so dominated by China... China is just, is so far ahead' — named repeatedly as battery leader and semiconductor laggard"
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_61,topic_anchored,4031,4110,Invention of GDP,U. S.,Location,0.95,'the U. S. still is way ahead on semiconductors' — rendered with spaced periods; likely 'US'/'United States'
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_61,topic_anchored,4031,4110,Invention of GDP,batteries,Material_Technology,0.8,'batteries is kind of the obvious one... batteries are a critical technology'
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_61,topic_anchored,4031,4110,Invention of GDP,solar panels,Material_Technology,0.8,"'you could say the same thing about solar panels, except that we have alternative energy sources'"
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_61,topic_anchored,4031,4110,Invention of GDP,semiconductors,Material_Technology,0.85,"'semiconductors, interestingly, the U. S. still is way ahead on semiconductors'"
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_61,topic_anchored,4031,4110,Invention of GDP,silicon chip industry,Industry,0.75,'China has put invested billions... into trying to create a silicon chip industry'
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_61,topic_anchored,4031,4110,Invention of GDP,silicon wafers,Material,0.85,'they still are not very good at even making the silicon wafers that then go into the silicon plants'
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_61,topic_anchored,4031,4110,Invention of GDP,binoculars of the 2030s,Concept_LIKELY_ASR_ERROR,0.3,'what a couple of the binoculars of the 2030s might be' — 'binoculars' makes little sense here; plausibly a mis-transcription of 'bottlenecks' (fits the supply-chain/chokepoint discussion). Flagged rather than corrected.
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_61,topic_anchored,4031,4110,Invention of GDP,2030s,TimePeriod,0.85,'the binoculars of the 2030s' — decade referenced as forward-looking horizon
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_61,topic_anchored,4031,4110,Invention of GDP,IP,Concept,0.6,"'we are just terrified about China stealing the IP here' — intellectual property, abbreviated in transcript"
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_61,topic_anchored,4031,4110,Invention of GDP,Material World: The Key Resources Underpinning Modern Economies,Work_Publication,0.6,"Not named verbatim in chunk; speaker refers to 'the research that you've done for your book', matching the episode-title book by Ed Conway"
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_62,topic_anchored,4110,4177,Semiconductor industry war,Nate Hagens,Person,0.98,Host speaker label in transcript
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_62,topic_anchored,4110,4177,Semiconductor industry war,Ed Conway,Person,0.98,Guest speaker label in transcript
